"Mouse_ID","Sex","Longitude","Latitude","Year","farm","Status","mtBamH","YNPAR","X332","X347","X65","Tsx","Btk","Syap1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","HI_NLoci","HI","Aspiculuris_Syphacia","Hymenolepis","Taenia","Trichuris","Heterakis","Mastophorus","Body_weight","Body_length","Tail_length","Capture","delta_ct_ilwe_MminusE","delta_ct_cewe_MminusE","eimeriaSpecies","UsedForMap","UsedForEimeriaRes","UsedForPinwormsRes","UsedForEimeriaImpactHealth","UsedForPinwormsImpactHealth"
"AA_0145","F",14.0589,52.6703,2016,120,"adult","m",NA,"mm","mm","mm","dm","mm","mm","mm","mm","dm","mm","mm","mm",13,0.92,0,0,0,0,0,0,11.39,80,74,"2016-09-27",-8.61,-8.37,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0146","M",13.81,51.8978,2016,89,"adult","d","d","m","d","d","d","d","m","mm","dd","dd","dd","dd","dd",14,0.2,0,0,0,0,0,0,20.668,83,82,"2016-09-28",-9.0066666667,-9,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0147","F",13.7875,51.8853,2016,82,"adult","d",NA,"mm","dd","dd","dd","dm",NA,"dd","dd","dm","dd","dd","dd",12,0.173913043,0,0,0,0,0,0,15.51,76,86,"2016-09-28",-7.9833333333,-8.7833333333,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0148","M",13.81,51.8978,2016,89,"adult","d","d","m","d","d","d","d","d","dd","dd","dd","dd","dd","dd",14,0.05,0,0,0,0,0,0,12.05,69,78,"2016-09-28",-9.12,-8.3766666667,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0149","F",13.7875,51.8853,2016,82,"adult","d",NA,"dm","dd","dd","dd","dm","dd","dd","dd","mm","dd","mm","dd",13,0.24,10,0,0,0,0,0,10.816,69,73,"2016-09-28",-8.5266666667,-9.1833333333,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0150","M",13.81,51.8978,2016,89,"adult","d","d","m","d","d","d","d","d","mm","dd","dd","dm","dd","dm",14,0.25,0,0,0,0,0,0,21.245,85,85,"2016-09-28",-9.5966666667,-8.5366666667,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0151","F",13.81,51.8978,2016,89,"adult","d",NA,"dm","dd","dd","dd","dd","dd","dd","dd","dd","dd","dd","mm",13,0.12,0,0,0,0,0,0,19.01,85,87,"2016-09-28",-8.6033333333,-8.62,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0152","M",13.81,51.8978,2016,89,"adult","d",NA,"m","d","d","d","d","d","dd","dd","dd","dm","dd","dd",13,0.105263158,4,0,0,0,0,0,13.75,75,81,"2016-09-28",-8.9733333333,-8.89,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0153","F",13.81,51.8978,2016,89,"adult","d",NA,"mm","dd","dd","dd","dd","dd","mm","dd","dd","dd","dd","dd",13,0.16,0,0,0,0,0,0,13.03,75,75,"2016-09-28",-9.4466666667,-8.9233333333,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0154","M",13.81,51.8978,2016,89,"adult","d","d","m","d","d","d","d","d","mm","dd","dd","dd","dd","mm",14,0.25,7,0,0,6,0,0,17.37,80,83,"2016-09-28",-8.3833333333,-8.0266666667,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0155","F",13.81,51.8978,2016,89,"adult","d",NA,"dd","dd","dd","dd","dd","dd","mm","dd","dd","dd","dd","mm",13,0.16,0,0,0,0,0,0,14.96,78,85,"2016-09-28",-9.51,-8.1966666667,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0156","F",13.81,51.8978,2016,89,"adult","d",NA,"mm","dd","dd","dd","dd","dd","dd","dd","dd","dm","dd","dd",13,0.12,0,0,0,0,0,0,21.269,90,85,"2016-09-28",-9.9933333333,-9.7633333333,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0157","M",13.81,51.8978,2016,89,"adult","d",NA,"d","d","d","d","d","d","dd","dd","dd","dm","dd","mm",13,0.157894737,4,0,0,0,0,0,11.63,69,77,"2016-09-28",-8.1433333333,-8.5866666667,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0158","F",13.81,51.8978,2016,89,"adult","d",NA,"mm","dd","dd","dd","dd","dd","mm","dd","dd","dd","dm","dd",13,0.2,0,0,0,0,0,0,20.54,90,84,"2016-09-28",-9.0266666667,-8.42,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0159","F",13.81,51.8978,2016,89,"adult","d",NA,"mm","dd","dd","dd","dd","dd","dd","dm","dd","dd","dd","dd",13,0.12,0,0,0,0,0,0,26.38,89,85,"2016-09-28",-9.26,-8.8666666667,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0160","F",13.81,51.8978,2016,89,"adult","d",NA,"dd","dd","dd","dd","dd","dd","dd","dm","dd","dd","dm","mm",13,0.16,0,0,0,0,0,0,20.26,86,78,"2016-09-28",-9.0733333333,-8.5833333333,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0161","F",13.534375,51.848838,2016,46,"adult","m",NA,"mm","dd","dd","dd","dm","dd","dd","dd","dm","dd","dd","dd",13,0.2,3,0,0,0,0,0,15.565,80,85,"2016-09-28",-8.2866666667,-8.82,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0162","F",13.534375,51.848838,2016,46,"adult","d",NA,"dd","dd","dd","dd","dd","dd","dd","dd","dd","dd","dd","dd",13,0,0,0,0,3,0,0,16.28,82,82,"2016-09-28",-9.18,-8.6633333333,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0163","F",13.534375,51.848838,2016,46,"adult","m",NA,"mm","dd","dd","dd","dm","dd","dm","dd","dm","dd","mm","dd",13,0.32,0,0,0,0,0,0,13.89,80,75,"2016-09-28",-8.6266666667,-9.0166666667,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0164","M",13.847336,51.853542,2016,95,"adult","d",NA,"m","d","d","d","d","m","mm","mm","dd","dm","mm","mm",13,0.6,0,0,0,0,0,0,14.46,80,80,"2016-09-28",-8.8066666667,-7.8433333333,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0165","F",13.847336,51.853542,2016,95,"adult","m",NA,"mm","dm","dd","dd","dd","dd","dd","mm","dm","dm","mm","dd",13,0.4,0,0,0,0,0,0,11.39,73,81,"2016-09-28",-8.9733333333,-2.2533333333,"E_ferrisi","yes","yes","yes","yes","yes"
"AA_0166","M",13.847336,51.853542,2016,95,"adult",NA,NA,NA,"d","d","d",NA,NA,"mm","mm","dm","dm","mm","dd",9,0.5333333333,4,0,0,0,0,0,16.418,84,84,"2016-09-28",-9.8466666667,-8.21,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0167","F",13.847336,51.853542,2016,95,"adult","m",NA,"mm","dm","dd","dd","dd","mm","dd","dm","dd","mm","mm","mm",13,0.52,28,0,0,0,0,0,18.09,89,81,"2016-09-28",-8.72,-4.6866666667,"E_ferrisi","yes","yes","yes","yes","yes"
"AA_0168","F",13.847336,51.853542,2016,95,"adult","d",NA,"mm","mm","dd","mm","dd","mm","dd","dm","dd","mm","mm","dd",13,0.52,18,0,0,0,0,0,11.83,70,75,"2016-09-28",-8.5566666667,-3.35,"E_ferrisi","yes","yes","yes","yes","yes"
"AA_0169","M",13.847336,51.853542,2016,95,"adult",NA,NA,NA,NA,NA,"d",NA,NA,"mm","dd","dd","dd","dm","dd",7,0.2307692308,4,0,0,0,0,0,17.1,81,80,"2016-09-28",-8.24,-4.8333333333,"E_ferrisi","yes","yes","yes","yes","yes"
"AA_0170","F",13.847336,51.853542,2016,95,"adult","m",NA,"mm","dm","dm","mm","mm","dm","mm","dm","dm","dd","mm","mm",13,0.72,9,0,0,0,0,0,21.551,86,90,"2016-09-28",-8.6833333333,-8.8966666667,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0171","M",13.847336,51.853542,2016,95,"adult","m",NA,"m","m","d","m","d","m","mm","dm","dd","dm","mm","mm",13,0.7,2,1,0,0,0,0,20.567,84,90,"2016-09-28",-8.7366666667,-9.1,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0172","F",13.847336,51.853542,2016,95,"adult","d",NA,"mm","mm","dd","dm","dd","dm","mm","dm","dd","dm","mm","mm",13,0.56,34,0,0,0,0,0,19.85,89,82,"2016-09-28",-9.2633333333,-8.1333333333,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0173","M",14.0358,53.02,2016,114,"adult","d","m","m","m","m","d","m","m","mm","mm","mm","mm","mm","mm",14,0.9,66,1,0,0,0,0,17.61,83,70,"2016-09-28",-8.26,1.13,"E_ferrisi","yes","yes","yes","yes","yes"
"AA_0174","F",13.847336,51.853542,2016,95,"adult","d",NA,"mm","dm","dd","dm","dd","dm","mm","dm","dm","mm","mm","mm",13,0.6,46,0,0,0,0,0,28.14,85,83,"2016-09-28",-7.4366666667,-7.5166666667,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0175","F",13.847336,51.853542,2016,95,"adult","d",NA,"mm","dm","dd",NA,"dd","dm","dd","dm","dm","dd","dm","dd",12,0.3043478261,5,0,0,0,0,0,15.9,81,80,"2016-09-28",-8.56,-2.8966666667,"E_ferrisi","yes","yes","yes","yes","yes"
"AA_0176","F",13.847336,51.853542,2016,95,"adult","m",NA,"mm","dm","dd","dd","dd","dm","mm","mm","dd","mm","mm","mm",13,0.6,3,0,0,0,0,0,18.9,80,81,"2016-09-28",-8.8733333333,-4.7733333333,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0177","M",13.843372,53.126703,2016,93,"adult","d","m","m","m",NA,"d","m","m",NA,NA,NA,NA,NA,NA,7,0.714285714,0,0,0,0,0,0,16.59,82,71,"2016-09-28",-9.2166666667,-8.29,"no sp. identified","no","yes","yes","yes","yes"
"AA_0178","F",13.7542,53.1314,2016,73,"adult","d",NA,"mm","mm","mm","dd","mm","mm","mm","mm","mm","mm","dm","mm",13,0.84,0,0,0,0,0,0,11.955,74,69,"2016-09-28",-8.0866666667,-8.6266666667,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0179","M",13.7542,53.1314,2016,73,"adult","d","m","m","m","m","d","m","m","mm","mm","mm","mm","mm","mm",14,0.9,0,0,0,0,0,0,12.41,75,69,"2016-09-28",-9.1733333333,-6.1966666667,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0180","F",13.2144,53.1514,2016,16,"adult","d",NA,"mm","mm","mm","mm","mm","mm","mm","mm","dd","mm","dd","mm",13,0.8,0,0,0,0,0,0,25.49,104,90,"2016-09-28",-7.8266666667,-9.43,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0181","M",13.2144,53.1514,2016,16,"adult","d","m","m","m","m","m","m","m","mm","mm","dd","mm","dd","dd",14,0.65,5,0,0,0,0,0,17.553,80,82,"2016-09-28",-9.1866666667,-8.85,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0182","F",13.1725,53.0503,2016,12,"adult","d",NA,"dd","dd","dd","dd","dd","dd","dd","dd","dd","dm","dd","dd",13,0.04,0,0,0,0,0,0,17.69,88,86,"2016-09-28",-9.2533333333,-9.0366666667,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0183","M",13.2144,53.1514,2016,16,"adult","d","m","m","m","m","m","m","m","dm","mm","dm","mm","dd","mm",14,0.75,41,0,0,0,0,0,17.75,82,81,"2016-09-28",-10.1333333333,-8.9566666667,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0184","F",13.2144,53.1514,2016,16,"adult","d",NA,"mm","mm","mm","mm","mm","mm","mm","mm","dm","mm","dd","mm",13,0.84,70,0,0,0,0,0,18.359,90,80,"2016-09-28",-9.4466666667,-6.0733333333,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0185","M",14.035471,53.020251,2016,113,"adult","d","m","m","m","m","d","m","m","mm","mm","dm","mm","mm","mm",14,0.85,13,0,0,0,0,0,14.4,79,70,"2016-09-29",-8.7466666667,-8.9666666667,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0186","F",14.035471,53.020251,2016,113,"adult",NA,NA,"mm","mm","mm","dd","mm","mm","dd","mm","dd","mm","mm","mm",12,0.75,0,2,0,0,0,0,11.16,70,60,"2016-09-29",-8.4033333333,-7.82,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0187","M",14.035471,53.020251,2016,113,"adult","d","m","m","m","m","d","m","m","dm","mm","mm","mm","mm","mm",14,0.85,0,1,0,0,0,0,15.53,80,65,"2016-09-29",-9.14,-8.75,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0188","F",14.035471,53.020251,2016,113,"adult","d",NA,"dd","mm","mm","dd","mm","mm","mm","mm","mm","mm","dd","mm",13,0.72,10,1,0,0,0,0,9.07,67,59,"2016-09-29",-8.8166666667,-8.0133333333,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0189","M",14.035471,53.020251,2016,113,"adult","d","m","m","m","m","d","m","m","mm","mm","dm","mm","dm","mm",14,0.8,38,0,0,0,0,0,19.24,85,70,"2016-09-29",-9.3833333333,-7.5333333333,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0190","F",13.847336,51.853542,2016,95,"adult","m",NA,"mm","dm","dm","mm","mm","dm","dd","dm","dd","dd","mm","dm",13,0.56,4,0,0,0,0,0,21.23,95,91,"2016-09-28",-8.4733333333,-3.0766666667,"E_ferrisi","yes","yes","yes","yes","yes"
"AA_0191","M",14.0358,53.02,2016,114,"adult",NA,"m",NA,"d",NA,NA,NA,NA,"mm","mm","mm","mm","dm","mm",8,0.857142857,0,1,0,0,0,3,18.93,86,71,"2016-09-29",-8.8366666667,-8.3533333333,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0192","F",14.1267,52.7347,2016,132,"adult","d",NA,"mm","mm","mm","dm","dm","mm","mm","mm","mm","mm","mm","mm",13,0.88,1,0,0,0,0,0,7.894,64,59,"2016-09-29",-8.2066666667,-7.4233333333,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0193","F",14.1267,52.7347,2016,132,"adult","d",NA,"mm","mm","mm","dm","dm","mm","mm","mm","mm","mm","mm","mm",13,0.88,26,0,0,0,0,0,16.04,86,75,"2016-09-29",-9.3066666667,-8.4466666667,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0194","M",14.1267,52.7347,2016,132,"adult","d","m","m","m","m",NA,"m","m","mm","mm","mm","mm","mm","mm",13,0.947368421,1,0,0,0,0,0,15.21,79,75,"2016-09-29",-8.0833333333,-7.7833333333,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0195","F",14.1267,52.7347,2016,132,"adult","d",NA,"mm","mm","mm","dm","dm","mm","mm","mm","mm","mm","mm","mm",13,0.88,28,0,0,0,0,0,16.65,84,78,"2016-09-29",-8.9766666667,-6.6016666667,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0196","M",13.1633,53.2397,2016,10,"adult","d","m","m","m","m","d","m","m","mm","mm","mm","mm","mm","mm",14,0.9,0,0,1,20,0,0,15.92,81,75,"2016-09-29",-8.7866666667,-6.1733333333,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0197","F",14.1267,52.7347,2016,132,"adult","d",NA,"mm","mm","mm","dd","mm","mm","mm","mm","mm","mm","mm","mm",13,0.88,37,0,0,0,0,0,15.07,83,75,"2016-09-29",-8.4966666667,-8.7133333333,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0198","M",13.4497,53.0947,2016,36,"adult",NA,"m","m","m","m","m","m","m","mm","mm","mm","mm","dd","dd",13,0.789473684,0,0,0,0,0,0,6.443,58,49,"2016-09-29",-9.11,-8.12,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0199","F",13.1633,53.2397,2016,10,"adult","d",NA,"mm","mm","mm","dd","dm","mm","mm","mm","mm","mm","mm","mm",13,0.84,65,0,1,0,0,0,11.32,70,69,"2016-09-29",-9.0933333333,-8.4233333333,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0200","M",13.1633,53.2397,2016,10,"adult","d","m","m","m","m","d","m","m","mm","mm","mm","mm","dm","mm",14,0.85,0,0,0,34,0,0,11,69,59,"2016-09-29",-8.06,-7.08,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0201","F",13.1633,53.2397,2016,10,"adult","d",NA,"mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm",13,0.96,0,0,0,31,0,0,15.85,80,73,"2016-09-29",-8.53,-8.62,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0202","M",13.1633,53.2397,2016,10,"adult","d","m","m","m","m","m","m","m","mm","mm","mm","mm","mm","mm",14,0.95,2,0,6,24,0,0,17.833,81,NA,"2016-09-29",-8.03,-8.4833333333,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0203","F",13.4464,53.0481,2016,35,"adult","d",NA,"mm","mm","mm","dd","mm","mm","mm","dm","mm","mm","dm","dd",13,0.72,8,0,0,0,0,0,10.43,68,68,"2016-09-29",-8.8333333333,-8.7433333333,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0204","M",13.1633,53.2397,2016,10,"adult","d","m","m","m","m","d","m","m","mm","mm","mm","mm","mm","mm",14,0.9,37,0,0,4,0,0,12.52,74,70,"2016-09-29",3.3166666667,-8.3133333333,"E_vermiformis","yes","yes","yes","yes","yes"
"AA_0205","F",13.4464,53.0481,2016,35,"adult","d",NA,"mm","mm","mm","dd","mm","mm","mm","dm","dm","mm","dd","dd",13,0.64,0,0,0,0,0,0,18.28,85,77,"2016-09-29",-8.9133333333,-8.98,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0206","M",13.1633,53.2397,2016,10,"adult","d","m","m","m","m","d","m","m","mm","mm","mm","mm","dm","mm",14,0.85,7,0,0,49,0,0,11.8,71,65,"2016-09-29",-8.76,-7.6833333333,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0207","F",14.0672,52.4019,2016,122,"adult","d",NA,"mm","dm","mm","dd","dd","mm","mm","mm","dd","mm","dm","mm",13,0.64,76,1,0,0,0,0,15.29,83,73,"2016-09-29",-9.2433333333,-8.69,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0208","F",13.4464,53.0481,2016,35,"adult","d",NA,"mm","mm","mm","dd","mm","mm","mm","mm","dm","mm","dd","mm",13,0.76,5,0,0,0,0,0,15.56,90,80,"2016-09-29",-9.2566666667,-8.4033333333,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0209","F",14.0672,52.4019,2016,122,"adult","d",NA,"mm","mm",NA,"dm","dd","mm","mm","mm","dd","mm","mm","mm",12,0.739130435,0,0,0,0,0,0,14.32,79,71,"2016-09-29",-7.9666666667,-7.4633333333,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0210","F",14.321733,52.650566,2016,149,"adult","d",NA,NA,"m",NA,NA,NA,NA,"dm","dm","dm","mm","mm","mm",8,0.714285714,12,0,0,0,0,0,16.625,84,76,"2016-09-29",-8.88,-8.35,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0211","F",14.1267,52.7347,2016,132,"adult","d",NA,NA,"mm",NA,NA,"mm",NA,"mm","mm","mm","mm","dd","mm",9,0.823529412,114,0,0,0,0,0,14.01,82,79,"2016-09-29",-8.6,-8.7533333333,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0237","F",13.666418,52.733898,2017,62,"pregnant","d",NA,"dd","dd","dd","dd","dd","dd","dd","dd","dd","dd","dd","dd",13,0,0,0,0,0,0,0,21.69,83.04,87.61,"10-09-17",-10.62,-4.82,"E_ferrisi","yes","yes","yes","no","no"
"AA_0238","F",13.7897,52.5861,2017,85,"adult","d",NA,"dd","dd","dd","dd","dd","dd","dd","dd","mm","dm","dd","dd",13,0.12,0,0,0,0,0,0,12.37,72.92,69.4,"10-09-17",-8.225,-10.57,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0239","M",13.7897,52.5861,2017,85,"adult","d",NA,"d","d","d","d","d","d","dd","dm","mm","dm","dd","dd",13,0.210526316,0,0,0,0,0,0,13.89,76.19,79.88,"10-09-17",-12.86,-8.425,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0240","F",13.7881,52.5844,2017,84,"adult","d",NA,"mm","dm","dm","dm","dm","dd","dd","dd","dd","dd","dd","dd",13,0.24,0,0,0,0,0,0,10.54,69.72,67.29,"10-09-17",-10.775,-10.985,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0241","F",14.0103,52.6242,2017,111,"adult","d",NA,"mm","mm","mm","mm","dm","mm","dm","mm","dm","mm","mm","mm",13,0.84,75,0,0,0,0,0,13.83,74.78,77.92,"11-09-17",-13.155,-11.195,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0242","M",14.0378,52.8075,2017,115,"adult","d","m","m","m","m","m","m","m","mm","mm","mm","mm","mm","dm",14,0.9,0,0,0,0,0,0,14.97,79.71,68.88,"11-09-17",-10.56,-15.45,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0243","M",13.8119,52.8875,2017,88,"adult","d","m","m","m","m","d","m","m","mm","mm","mm","mm","dm","mm",14,0.85,5,0,0,0,0,0,11.13,70.42,70.4,"11-09-17",-8.23,-2.375,"E_ferrisi","yes","yes","yes","yes","yes"
"AA_0244","F",13.5994,52.2458,2017,55,"young",NA,NA,"dd","mm","dd","dd","dd","dd","dd","dd","dd","dd","dd","dd",12,0.083333333,26,0,0,0,0,0,10.47,69.45,76.75,"11-09-17",-1.38,-2.6,"E_ferrisi_cecum_E_vermiformis_ileum","yes","yes","yes","no","no"
"AA_0245","M",13.6025,52.2225,2017,56,"adult","d","d","d","d","d","d","d","d","dd","dd","dd","dd","mm","dd",14,0.1,21,0,0,0,0,0,19.13,86.99,NA,"11-09-17",3.7,-4.58,"E_ferrisi_cecum_E_vermiformis_ileum","yes","yes","yes","yes","yes"
"AA_0246","F",13.6025,52.2225,2017,56,"adult","d",NA,"mm","mm","dd","dd","dd","dd","dd","dd","dd","dd","dd","dd",13,0.16,0,0,0,0,0,0,12.45,73.87,73.54,"11-09-17",0.0800000000000001,-9.895,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0247","M",13.6025,52.2225,2017,56,"adult","d",NA,"d","d","d","d","d","d","dd","dd","dd","dd","dd","dd",13,0,10,0,0,0,0,0,23.58,87.94,90.55,"11-09-17",-0.654999999999998,-8.31,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0248","F",13.6025,52.2225,2017,56,"adult","d",NA,"dd","dd","dd","dd","dd","dd","dd","dd","dd","dd","dd","dd",13,0,0,0,0,0,0,0,14.87,80.11,81.7,"11-09-17",-0.940000000000003,-6.685,"E_ferrisi","yes","yes","yes","yes","yes"
"AA_0249","M",13.6025,52.2225,2017,56,"adult","d","d","d","d","d","d","d","d","dd","dd","dd","dd","dd","dd",14,0,0,0,0,0,0,0,25.74,94.62,96.15,"11-09-17",-0.725000000000001,-8.755,"E_falciformis","yes","yes","yes","yes","yes"
"AA_0250","M",13.6025,52.2225,2017,56,"adult","d","d","d","d","d","d","d","d","dd","dd","dd","dd","dd","dd",14,0,0,0,0,0,0,0,13.03,76.88,75.31,"11-09-17",-0.525,-5.87,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0251","F",13.6025,52.2225,2017,56,"pregnant","d",NA,"dd","dd","dd","dd","dd","dd","dd","dd","dd","dd","dd","dd",13,0,20,0,0,0,0,0,17.39,84.83,88.81,"11-09-17",-10.59,-11.06,"no sp. identified","yes","yes","yes","no","no"
"AA_0252","M",13.6025,52.2225,2017,56,"adult","d","d","d","m","d","d","d","d","dd","dd","dd","dd","dd","dd",14,0.05,7,0,0,0,0,0,18.36,84.24,81,"11-09-17",-10.95,-8.63,"E_ferrisi","yes","yes","yes","yes","yes"
"AA_0253","F",13.6025,52.2225,2017,56,"adult",NA,NA,NA,"dd","dd",NA,"mm","dd","dd","dd","dd","dd","dd","dd",10,0.1,NA,NA,0,NA,NA,NA,16.71,85.36,80.96,"11-09-17",NA,NA,"no sp. identified","yes","no","no","no","no"
"AA_0254","M",13.5994,52.2458,2017,55,"adult","d",NA,"d","d","d","d","d",NA,"dd","dd","dd","dd","dd","dd",12,0,NA,NA,0,NA,NA,NA,16.46,82.03,79.15,"11-09-17",NA,NA,"no sp. identified","yes","no","no","no","no"
"AA_0255","M",13.5994,52.2458,2017,55,"adult",NA,"d","d","d","d","d","d","d","dd","dd","dd","dd","dd","dd",13,0,40,0,0,0,0,0,8.76,65.53,75.2,"11-09-17",-11.855,-8.53,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0256","F",13.6025,52.2225,2017,56,"adult","d",NA,"dd","dd","mm","dd","dd","mm","dd","dd","dd","dd","dd","dd",13,0.16,0,0,0,0,0,46,19.31,83.51,90.74,"11-09-17",-10.19,-10.86,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0257","M",13.6025,52.2225,2017,56,"adult","d","d","d","d","d","d","d","d","dd","dd","dd","dd","dd","dd",14,0,0,0,0,0,0,0,16.84,82.62,75.34,"11-09-17",-11.13,-1.61,"E_ferrisi","yes","yes","yes","yes","yes"
"AA_0258","F",13.599425,52.273117,2017,54,"adult","d",NA,"dd","dd","dd","dd","dd","dd","dd","dd","dd","mm","dd","mm",13,0.16,6,0,0,0,0,0,13.03,77.94,77.52,"11-09-17",-11.15,-11.44,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0259","F",13.6025,52.2225,2017,56,"adult",NA,NA,"dd","dd","dd","dd","dd","mm","dd","dd","dd","dd","dd","dd",12,0.083333333,1,0,0,0,0,0,12.85,71.94,73.96,"11-09-17",-10.08,-4.55,"E_ferrisi","yes","yes","yes","yes","yes"
"AA_0260","F",13.6025,52.2225,2017,56,"adult",NA,NA,"dd","dd","dd",NA,"dd",NA,"dd","dd","dd","dd","dd","dd",10,0,9,0,0,0,0,0,17.82,83.01,79.18,"11-09-17",-12.09,-7.17,"E_ferrisi","yes","yes","yes","yes","yes"
"AA_0261","M",13.5994,52.2458,2017,55,"adult","d",NA,"d","d","d","d","d",NA,"dd","dd","dd","dd","dd","dd",12,0,0,0,0,0,4,0,11.69,72,71.17,"11-09-17",-10.55,-4.21,"E_falciformis","yes","yes","yes","yes","yes"
"AA_0262","F",13.5994,52.2458,2017,55,"adult","d",NA,"dd","dd","dd","dd","dd","dd","dd","dd","dd","dd","dd","dd",13,0,20,0,0,0,0,0,21.39,87.56,83.37,"11-09-17",-10.63,-12.03,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0263","F",13.5994,52.2458,2017,55,"pregnant","d",NA,"dd","dd","dd","dd","dd","dd","dd","dd","dd","dd","dd","dd",13,0,8,1,0,2,1,1,27.83,83.43,80.67,"11-09-17",-10.96,-8.7,"no sp. identified","yes","yes","yes","no","no"
"AA_0264","M",13.7581,52.3989,2017,76,"adult",NA,NA,"d","d","m","d","d","d","mm","dd","dm","dd","dd","dd",12,0.222222222,0,0,0,0,0,0,18.98,82.8,75.69,"11-09-17",-9.77,-12.19,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0265","M",13.7608,52.385,2017,78,"young","d","m","d","d","d","d","m","d","dd","dd","dd","dd","dd","dd",14,0.1,0,0,0,0,0,0,8.33,63.74,63.49,"11-09-17",-11.04,-12.13,"no sp. identified","yes","yes","yes","no","no"
"AA_0266","F",14.0503,52.6792,2016,117,"adult","d",NA,"mm","mm",NA,"mm","mm","mm","mm","mm","mm","mm","mm","mm",12,0.956521739,NA,NA,0,NA,NA,NA,14.7,79.68,78.32,"11-09-17",NA,NA,"no sp. identified","yes","no","no","no","no"
"AA_0267","F",13.5472,52.9217,2017,48,"adult","d",NA,"dd","dd","dd","dd","dd","dd","dd","dd","dd","mm","dd","dd",13,0.08,0,0,0,0,0,0,16.24,79.5,84.22,"11-09-17",-12.47,-12.575,"no sp. identified","yes","yes","yes","yes","yes"
